stop_id,stop_name,latitude,longitude,nearest_library_km
A0252,Riel Dr & Enjoy Centre South,53.611119,-113.645868,7.225350516140853
99516,Heritage Valley Trail & Ellerslie Road SW,53.424652,-113.546558,2.0024195806272003
5719,172 Street & Callingwood Road,53.497401,-113.621569,0.7693576309815608
2783,50 Street & 90 Avenue,53.522078,-113.418394,2.203412905721914
7959,82 Street & 160 Avenue,53.620847,-113.46818,2.4403003636181135
22117,54 Street & Roper Road,53.495596,-113.421486,3.995811196164606
1010,50 Street & 122 Avenue,53.576971,-113.41825,1.912526338449753
4436,119 Street & 28 Avenue,53.45951,-113.537583,3.143270409497253
ODT-9053,Graydon Hill Green & Graydon Hill Link SW,53.418857,-113.554597,1.6986102202736106
3729,24 Street & 43A Avenue,53.480719,-113.380128,2.663645689146967
2585,Donnell Road & 95 Avenue,53.531586,-113.469973,1.1414788450572457
2329,83 Street & 86 Avenue,53.522395,-113.454864,0.3236547721450342
88701,Secord Boulevard & 96 Avenue,53.534558,-113.706833,2.8933229292042815
6207,170 Street & 129 Avenue,53.589376,-113.615329,4.832966110866352
7847,82 Street & 167 Avenue,53.629416,-113.46724,3.221906828214464
28358,106 Street & 56 Avenue,53.493041,-113.50444,1.5087454603939994
1328,96 Street & Jasper Avenue,53.543359,-113.482699,0.45820836146332256
5421,153 Street & 95 Avenue,53.531476,-113.584538,0.9970997359708957
L0108,50 Street & 57 Avenue,53.271238,-113.551265,15.190152567507583
5194,150 Street & 110 Avenue,53.555806,-113.57919,1.8971627910713056
6730,134 Street & 153 Avenue,53.614628,-113.550598,2.2511298773377417
5504,156 Street & 123 Avenue,53.577989,-113.590232,2.8834427442715
77643,92 Street & 163 Avenue,53.624766,-113.483276,2.4253424840054985
1971,124 Street & 102 Avenue,53.543047,-113.535466,2.607466046003139
3653,21 Street & 37A Avenue,53.472703,-113.374115,1.7097972239200114
6884,St Albert Trail & 126 Avenue,53.581613,-113.557676,1.4174657577062906
1460,82 Street & 123 Avenue,53.578528,-113.467211,1.713921584278437
A0373,St Vital Ave & Mt Royal Dr,53.63629,-113.633991,7.919856109335682
88281,199 Street & Edgemont Way,53.475497,-113.670617,4.317744806545202
E146,,53.535719,-113.508819,1.5218749616608787
99016,Rabbit Hill Road & Glenridding Ravine Road SW,53.414866,-113.600693,4.277329799051915
8742,178 Street & 102 Avenue,53.543659,-113.627309,3.340826796779151
4445,105 Street & 23 Avenue,53.454085,-113.502153,2.8300399126180067
9195,Allard Link & Allard Boulevard SW,53.400893,-113.521517,1.2950618397221254
22160,116 Street & 68 Avenue,53.505027,-113.531681,2.779680736991862
1245,41 Street & 118 Avenue,53.570434,-113.405494,0.9997288959702002
7721,88 Street & 156 Avenue,53.616964,-113.476291,2.5193055085132285
4163,Riverbend Road & Rhatigan Road E,53.476593,-113.584562,0.9140050872721258
1702,109 Street & 104 Avenue,53.547262,-113.508208,1.2986551252216836
6299,103 Street & 129 Avenue,53.587128,-113.497345,2.3761289373355243
77671,50 Street & Cy Becker Boulevard,53.632576,-113.413402,0.5347512997600307
9429,Rabbit Hill Road & Ellerslie Road SW,53.423873,-113.590744,3.97861114535282
6777,164 Street & 137 Avenue,53.599488,-113.605372,4.289345711528082
6141,102 Street & 137 Avenue,53.599385,-113.495795,2.283440866619313
ODT-8920,Bainbridge Crescent & Breckenridge Drive,53.514145,-113.679725,1.3247841969111156
1387,84 Street & Jasper Avenue,53.556334,-113.470792,1.580440105406068
9613,Keswick Drive & Koshal Way SW,53.418867,-113.620765,5.675383455818433
3527,38 Street & 38 Avenue,53.47289,-113.398476,2.5323044125082625
9152,111 Street & Ellerslie Road SW,53.425443,-113.516328,2.4477133187556035
5643,188 Street & 77 Avenue,53.510296,-113.646811,1.5557662588957288
6130,113A Street & 132 Avenue,53.593029,-113.516396,1.7424316921943073
8358,215 Street & Suder Greens Drive,53.520077,-113.688866,1.4764828616727315
2304,Capilano Transit Centre Bay D,53.538583,-113.422623,0.6596422215003155
7372,42 Street & 139 Avenue,53.600267,-113.405957,0.3002302538287835
1786,50 Street & 121 Avenue,53.574529,-113.418501,1.8128425062800526
S1038,Georgian Wy,53.536227,-113.282188,8.192122886302085
3325,62 Street & Grand Meadow Crescent,53.477164,-113.432888,2.4192792971321038
A0391,Giroux Rd & Lexington Dr,53.653156,-113.635347,8.888866492907844
2005,Metro Line JTTl Track,53.518055,-113.525965,1.8958407456377406
4181,Riverbend Road & 45 Avenue,53.483871,-113.578531,1.7572517678077015
2192,50 Street & 101 Avenue,53.540424,-113.418772,0.8946601037894866
A0831,Liberton Dr & Lennox Dr,53.648176,-113.629726,8.30707359634319
3551,39 Street & 26 Avenue,53.456088,-113.402024,2.1072866486342345
6338,115 Street & 174 Avenue,53.636204,-113.524558,2.337650877405075
6785,127 Street & 140 Avenue,53.601592,-113.546078,1.2570614404378826
3777,25 Street & 23 Avenue,53.454103,-113.381623,0.836658378797309
2522,65 Street & 106B Avenue,53.553212,-113.43008,1.4695939753914213
4205,Century Park Transit Centre Bay E,53.457086,-113.51544,2.6038514926949894
S7704,Chatwin Rd & Chestermere Cr,53.544161,-113.275304,8.226666605638387
5483,184 Street & Parking Lot,53.540444,-113.642174,2.5195698263668374
2740,87 Street & 58 Avenue,53.493986,-113.458962,3.2853888759466234
ODT-33020,Tamarack Boulevard & 26 Avenue,53.457755,-113.365113,0.3515886804276718
A0423,Deer Ridge Dr & Dorchester Dr,53.655467,-113.643127,9.463841395686742
S7124,Highland Dr & Heritage Lake Wy,53.533648,-113.261665,9.53130897937072
E5,,53.543602,-113.488998,0.04665012396200784
S8216,Bethel Transit Terminal,53.542921,-113.305033,6.5064422101912385
E8,Chancery Hall LRT Access,53.544277,-113.488801,0.10558173231108958
7627,31 Street & 132A Avenue,53.593349,-113.388938,1.2268422501333478
5779,175 Street & 57 Avenue,53.493407,-113.626119,1.1534161371555014
2898,103 Street & 63 Avenue,53.499983,-113.494912,2.1738820317646117
6362,97 Street & 160 Avenue,53.620605,-113.492126,1.7099138561676457
A0467,Kingswood Dr & Kingsbridge Cl,53.652032,-113.592245,6.429335499174704
1524,96 Street & 122 Avenue,53.576685,-113.49112,1.1465393364775303
L0158,45 Street & 66 Avenue,53.281441,-113.541175,14.029282030070425
2490,65 Street & 106 Avenue,53.549229,-113.430734,1.0241854919114521
4804,Leger Transit Centre Bay D,53.455461,-113.580204,1.4587440987919986
3220,76 Street & 41 Avenue,53.479266,-113.452008,2.8981634321791936
1818,109 Street & Jasper Avenue,53.541045,-113.509667,1.3514030183897323
2556,86 Street & 53 Avenue,53.489763,-113.454991,3.4562267718066715
ODT-2062,42 Street & 69 Avenue,53.506308,-113.40574,4.04001418549159
4945,Towne Centre Boulevard & Taylor Green,53.448408,-113.577669,2.260963467051441
A0395,Deer Ridge Dr & Deer Ridge Park,53.656268,-113.653343,10.105651789101142
2763,96 Street & 58 Avenue,53.493976,-113.477554,2.389758756690186
9456,Watt Boulevard & Ellerslie Road SW,53.424196,-113.436182,3.4798711382148992
7015,Northgate Transit Centre Bay I,53.599808,-113.490867,2.4599131205743183
2034,39 Street & 76 Avenue,53.512323,-113.40091,3.722679922483915
5693,146 Street & 111 Avenue,53.558988,-113.573344,1.3955913926061085
5052,142 Street & Buena Vista Road,53.520144,-113.565613,1.679383782365822
8213,178 Street & 114 Avenue nearside,53.561813,-113.627181,4.862844197117473
4982,Century Park Station,53.457805,-113.516303,2.5449714628387716
5532,156 Street & 104 Avenue,53.546223,-113.590448,2.559494399861807
A0057,Grenfell Ave & Gatewood Ave,53.621727,-113.634856,7.038926046422022
3480,50 Street & 44 Avenue,53.482348,-113.417942,3.1869778585947017
S6085,Heron Rd & Raven Dr,53.523083,-113.290165,8.572367359909062
4220,112 Street & 40 Avenue,53.475897,-113.521223,1.2035996378564247
6148,101 Street & Griesbach Road,53.60815,-113.493442,1.7517651497861202
ODT-66527,Northern Harrier Lane & Hawks Ridge Boulevard S,53.586138,-113.692137,7.1633524600799205
3292,Mill Woods Road E & 26 Avenue,53.458024,-113.408086,1.7700338204392412
A0393,Giroux Rd & Liberton Drive,53.653631,-113.631579,8.694939999817368
4474,119 Street & 40 Avenue,53.476236,-113.537819,2.2662988891132447
7680,25 Street & Clareview Road,53.590712,-113.378884,1.9196367868152133
2479,93 Street & 66 Avenue,53.502849,-113.469765,2.399968365604193
S5048,Strathcona Dr & Keith Rd,53.521684,-113.325032,7.0555257088932475
6627,139 Street & 150 Avenue,53.613007,-113.559905,2.7593816278828007
3869,24 Street & Silver Berry Road,53.457134,-113.378793,0.5597418423726617
2735,106 Street & 68 Avenue,53.504664,-113.504503,1.7108872018708823
5337,159 Street & Patricia Drive,53.508286,-113.59384,1.6783381805021889
44157,148 Street & 58 Avenue,53.495325,-113.574977,3.053573577391519
3406,50 Street & 38 Avenue,53.470781,-113.415379,2.1227097954244405
6546,129 Street & Cumberland Road,53.605572,-113.545585,1.6892783089246033
A0689,Bellerose Dr & St Albert Trail,53.644683,-113.623127,7.746874574670776
S8013,Broadview Rd & Broadmoor Blvd,53.544806,-113.318946,5.606777610976382
A0046,Kingswood Blvd & Kingsdale Cres,53.647875,-113.588427,5.9457434084819365
ODT-2559,60 Street & 85 Avenue,53.520169,-113.425329,2.2621513012577066
5827,182 Street & 95 Avenue,53.528922,-113.638829,1.9859797089161073
S5144,Main Blvd & Menlo Cr,53.536647,-113.306172,6.814798200438177
7344,Fort Road & 125 Avenue,53.582884,-113.447576,1.3795836322998858
1754,Government Station,53.536573,-113.510224,1.5533056238651144
A0229,Westwood Dr & Windsor Cres,53.644859,-113.607704,6.841417586918412
QSTA,Stadium Station,53.560126,-113.47046,1.3245704353077414
5283,182 Street & 87 Avenue,53.521987,-113.637058,2.0162889915173565
A0118,135 Erin Ridge Dr,53.665785,-113.616108,8.62060673994591
99128,119A Street & 26 Avenue SW,53.408372,-113.538042,0.10413852236301024
S1071,Georgian Wy & Glenbrook Blvd,53.536642,-113.285806,7.960027580460557
2348,73 Street & 101 Avenue,53.541129,-113.439347,0.4847517180890754
5360,156 Street & 102 Avenue,53.543589,-113.59022,2.266368733064056
2760,109 Street & University Avenue,53.513837,-113.512186,1.1587208389116206
22045,83 Street & Wagner Road,53.497288,-113.45228,2.9554991206806425
2212,Southgate Transit Centre Bay L,53.485235,-113.516223,1.0269891999401783
7632,Victoria Trail & Hooke Road,53.584311,-113.383671,1.4809117548235136
1865,126 Street & 111 Avenue,53.558979,-113.53999,1.0619899765360552
4682,Leger Gate & Leger Way,53.455045,-113.573677,1.6299052979000406
4087,Rabbit Hill Road & Tory Gate,53.450501,-113.565705,2.324950239491845
S4935,Salisbury Wy & Rybury Ct,53.5098,-113.3061,7.2175201496103245
7065,62 Street & 146 Avenue,53.607709,-113.437402,0.7307534968631958
7879,50 Street & 162 Avenue,53.622201,-113.413698,0.6584859392327139
5030,145 Street & 80 Avenue,53.514781,-113.572378,1.5206203881734475
5171,161 Street & 87 Avenue,53.519577,-113.600539,0.7856042446971953
2015,73 Street & 90 Avenue,53.525312,-113.440468,1.2699592624036624
2111,Millgate TC on 86 Street Bay M,53.485915,-113.453407,3.441978802248987
22725,99 Street & 78 Avenue,53.513904,-113.486278,0.9663585152567997
9679,Edwards Drive & 5 Avenue SW,53.428492,-113.459275,3.425607880638
3577,Jefferys Crescent & Jamha Road,53.484659,-113.412371,3.564779764962516
8751,178 Street & 106A Avenue,53.55118,-113.627249,3.9558121247429976
ODT-8625,Bevington Place & Breckenridge Drive,53.513733,-113.685487,1.6204466634013397
2310,75 Street & 51 Avenue,53.488553,-113.442989,3.7288761232174887
5681,182 Street & 57 Avenue,53.491707,-113.637031,1.5268660613971519
8671,204 Street & 46 Avenue,53.483908,-113.67507,3.9320350123774395
7284,87 Street & 135 Avenue,53.596527,-113.474698,2.0630672278826254
4280,Ogilvie Boulevard & Omand Drive,53.464023,-113.562494,1.4943140522997411
4494,Riverbend Road & Rabbit Hill Road,53.471954,-113.594601,0.8212035868960812
4321,Bulyea Road & Burton Road S,53.475041,-113.571496,1.1006358712772577
E201,Coliseum Transit Centre Elevator,53.570963,-113.458624,0.9002668013153984
ODT-6927,156 Street & 128 Avenue,53.584958,-113.591119,3.287031319182105
2285,99 Street & 82 Avenue,53.517943,-113.485095,0.83854319633408
9486,Windermere Road & Windermere Court,53.446271,-113.614375,3.19306019193044
2889,109 Street & 76 Avenue,53.511888,-113.512241,1.2915644650446434
3906,Mill Woods Transit Centre Bay F,53.457305,-113.429858,0.364807667839705
1370,82 Street & 122 Avenue,53.576349,-113.4674,1.6137888604506863
F3024,101 Street and 98 Avenue SB,53.708013,-113.211424,15.93488090724781
ODT-1293,110 Street & 100 Avenue,53.538536,-113.510184,1.4597213744493822
5729,187 Street & 84 Avenue,53.517594,-113.644537,1.6495233015292758
2685,99 Street & 51 Avenue,53.488815,-113.485915,1.5933842185899345
5458,142 Street & 100 Avenue,53.540649,-113.565533,2.545397459585275
3459,Jackson Road & Jamha Road,53.483895,-113.410914,3.5290463486083836
1540,116 Street & 111 Avenue,53.558762,-113.520841,2.257707153250473
7047,25 Street & 142 Avenue,53.60571,-113.381033,1.4577052941746642
4096,Saddleback Road & 27 Avenue,53.459943,-113.529719,2.760454588720176
2367,81 Street & 106 Avenue,53.54926,-113.451882,1.6549308600200598
2167,75 Street & 82 Avenue,53.518111,-113.444833,1.1360478046982276
7125,74 Street & Delwood Road,53.596774,-113.454737,0.9491511976866469
3571,Grand Meadow Crescent & 38 Avenue,53.474084,-113.430591,2.089665557052799
F3003,99 Avenue and 95 Street NB,53.704374,-113.222958,15.077100531482555
Q4725,Health Sciences Jubilee Station,53.520388,-113.525818,1.8824847654797585
A0285,Hebert Rd & Sunset Blvd,53.623047,-113.607783,5.644264885873387
3283,Parsons Road & 31 Avenue,53.462637,-113.4854,2.2499122684777797
2851,116 Street & 87 Avenue,53.523009,-113.531165,2.2689436932153586
1933,124 Street & 108 Avenue,53.55286,-113.535795,1.7041964166740697
3627,Silver Berry Road & 30 Avenue,53.460332,-113.386037,1.0860636601490716
A0593,Forest Dr & Fraser Dr,53.637777,-113.594968,5.733967407457906
9479,Premium Outlet Collection Mall,53.302679,-113.556261,11.729829032541685
5017,188 Street & Lessard Road,53.484297,-113.648659,2.635146957874468
6074,100 Street & Castle Downs Road,53.628945,-113.499054,1.8746801516407954
S7524,Summerland Dr & Sunview Gate,53.558583,-113.251901,9.300374548066868
S8118,Jim Common Dr & Chancery Wy,53.549142,-113.28913,7.171728705451223
L0141,45 Street & 66 Avenue,53.281729,-113.540932,13.99696641977909
77353,75 Street & 138A Avenue,53.601379,-113.45697,0.7753333662309976
A0719,Deer Ridge Dr & Dorchester Dr,53.654312,-113.658625,10.32726824917766
1555,97 Street & 103 Avenue,53.546316,-113.487008,0.36140617788046103
ODT-6215,205 Street & Trumpeter Way,53.588593,-113.675121,7.2640096902451186
5382,135 Street & 107 Avenue,53.551085,-113.556432,1.4204143530807123
4381,Riverbend Road & Henderson Street,53.470569,-113.595408,0.8099271096684912
9042,MacEwan Close & MacEwan Road SW,53.429074,-113.523758,2.572733391663284
1717,109 Street & 107 Avenue,53.551855,-113.508277,1.545606831043147
8335,King Street & Grove Drive,53.558003,-113.896624,15.677393395857994
ODT-5477,149 Street & 93 Avenue,53.528157,-113.578083,0.9840766777803042
8967,Lakewood Drive & Lakeview Drive,53.550131,-113.699769,3.662022421862989
2702,South Campus Fort Edmonton Transit Centre Bay B,53.503406,-113.528947,2.7474731643011343
3610,Tamarack Road & Tamarack Green,53.470612,-113.363624,1.5266878302771938
4578,119 Street & 28 Avenue,53.458804,-113.537306,3.186592891708898
1562,42 Street & 114 Avenue,53.56673,-113.405799,1.1495310174597921
8040,Hilldowns Drive & Grove Drive,53.557941,-113.892419,15.40556170789911
S7910,Eton Blvd & Emerald Dr,53.566182,-113.277252,7.530242535383815
9389,91 Street & Parsons Road SW,53.419338,-113.478176,4.163959339976534
4932,Magrath Road & Massey Way,53.451229,-113.560015,2.4777014381606937
5673,184 Street & 60 Avenue,53.493893,-113.64026,1.4473115276102284
3503,32 Street & 18A Avenue,53.448695,-113.387688,1.5104393683460653
P0035,Grove Drive & Links Road,53.557998,-113.902841,16.077173770258756
3530,93 Street & 34 Avenue,53.465627,-113.474552,2.4969141491107156
4021,Whitemud Drive SB & 53 Avenue,53.490483,-113.575666,2.5165511325138734
5207,Westmount Transit Centre Bay E,53.560945,-113.555738,0.3365382683130923
77325,59A Street & 165 Avenue,53.627406,-113.431846,1.3620003895524937
7966,37 Street & 134 Avenue,53.594864,-113.397861,0.761815161646935
2611,Davies Transit Centre Bay K,53.499548,-113.443975,2.855282982545805
6433,122 Street & 137 Avenue,53.599669,-113.531925,1.2313256899056404
88170,224 Street & Secord Boulevard,53.53667,-113.70139,2.691800173906633
4522,111 Street & 37 Avenue,53.472605,-113.516078,1.10301625424028
7393,74 Street & 144 Avenue,53.606815,-113.454863,0.7095243198475981
4555,Bulyea Road & Burgess Close,53.468965,-113.572431,0.7556019531888125
4146,Terwillegar Drive & Rabbit Hill Road,53.469228,-113.579951,0.2699870739897395
99232,Chappelle Way & Cautley Crescent SW,53.400156,-113.590944,3.6423049717005873
ODT-9435,Keswick Way & Kidd Crescent SW,53.421024,-113.645554,6.6819345292881325
4329,Carter Crest Road W & Rabbit Hill Road,53.467871,-113.578517,0.3535998684073758
L0316,7 Street & 12 Avenue,53.311236,-113.522834,10.75611773743897
5900,172 Street & 64 Avenue,53.500911,-113.619951,0.5161092806991074
A0325,Arlington Dr & Hebert Rd,53.624688,-113.603905,5.572791298780034
5243,156 Street & 110 Avenue,53.556214,-113.590313,2.5569719535930644
ODT-22800,94 Street & 97 Avenue,53.536104,-113.471686,1.4267168036570272
88122,199 Street & Maskekosihk Trail,53.455554,-113.664325,5.53796438851442
S7296,Medowview Dr & Greenbriar Cr,53.542679,-113.258728,9.311338025868402
6265,129 Street & Cumberland Road,53.606931,-113.54706,1.8532672784652575
5444,156 Street & 118 Avenue,53.569673,-113.590519,2.516269796430394
2816,71 Street & Sherwood Park Freeway,53.517801,-113.437131,1.6061241106567086
A0493,St Vital Ave & Mission Pl,53.635492,-113.635333,7.931755623064823
22218,72 Street & Roper Road,53.493907,-113.436274,3.633161427002855
6852,131 Street & 137 Avenue,53.599641,-113.54747,1.0703810261769624
E225,Stanley Milner Library,53.543177,-113.489706,0.0071894068889301705
7440,61 Street & 149 Avenue,53.611135,-113.435987,1.0747165498602502
9405,156 Street & Windermere Boulevard SW,53.434152,-113.594213,3.873626258467461
A0207,Cunningham Rd & Sycamore Ave,53.629731,-113.607267,6.123778090867675
A0681,Langholm Dr & Lauriston Pl,53.644643,-113.632827,8.33301342311807
1191,111 Street & 111 Avenue,53.559004,-113.512498,1.8816700758461962
66145,128 Street & 167 Avenue WB,53.628816,-113.545284,2.390254729167909
3243,55 Street & 28 Avenue,53.459231,-113.424806,0.7628847209240552
1045,Bellamy Hill & 98 Avenue,53.535533,-113.497088,0.9872036727359053
1047,124 Street & 103 Avenue,53.544284,-113.536005,2.469278019311175
S4030,Broadmoor Blvd & Mission Dr,53.534988,-113.319841,6.213274817226511
S8706,Buckingham Dr & Lakeland Dr,53.5544,-113.3116,5.571908007719412
2885,113 Street & 65 Avenue,53.502107,-113.522652,2.552814582375822
1171,34 Street & 116A Avenue,53.568417,-113.393813,0.4199435759645268
A0086,Riel Dr & Renault Cres,53.616795,-113.647702,7.561356166308702
5963,178 Street & 68 Avenue,53.501684,-113.630731,0.3865320905835954
8109,Graham Gate & Guardian Road,53.506784,-113.666162,1.860990648566901
5224,133 Street & 118 Avenue,53.570213,-113.550891,0.7452088156408835
7790,32 Street & Kirkness Road,53.609659,-113.389553,1.2324744137009445
8172,Glastonbury Boulevard & 69 Avenue,53.502317,-113.668524,2.357746048012598
3599,67 Street & 28 Avenue,53.45832,-113.436366,0.34613981149378525
5740,189 Street & 97 Avenue,53.531917,-113.648855,1.5442220796826132
1326,34 Street & 111 Avenue,53.564509,-113.393636,0.8206728403360168
33114,Mill Woods Road & Millbourne Road West,53.47419,-113.459432,2.668478907943632
3961,25 Street & 34 Avenue,53.467266,-113.37971,1.250656688315964
7593,62 Street & 149 Avenue,53.610266,-113.438707,0.8930791296600901
ODT-88045,215 Street & Kinglet Boulevard,53.581285,-113.689172,6.592924533743303
8890,178 Street & 106A Avenue,53.550686,-113.627504,3.923306033361013
S7112,Highcliff Rd & Highcliff Ct,53.537014,-113.253543,9.863894112830621
9795,Watt Common & Watt Boulevard SW,53.421682,-113.424563,3.8138124727616804
1061,38 Street & 106 Avenue,53.559964,-113.3999,1.4407440549502946
2246,85 Street & 95 Avenue,53.531753,-113.456725,0.9347054889031203
8721,199 Street & 48 Avenue,53.485118,-113.664327,3.2794491621672908
6273,Mark Messier Trail & 142 Avenue,53.601769,-113.577348,2.632933836319737
1185,69 Street & 118 Avenue,53.570451,-113.448497,0.2288108279513616
E283,Strathern Stop West Entrance,53.531708,-113.46379,0.9588271019343481
8062,172 Street & 105 Avenue,53.548552,-113.617262,3.334250132487138
S7600,Crimson Dr & Clover Bar Rd,53.55283,-113.274848,7.947069979748939
2156,Calgary Trail SB & 51 Avenue,53.488289,-113.495592,1.1316028120155734
6314,Eaux Claires Transit Centre Bay N,53.618321,-113.490337,1.7638186240949203
1344,95 Street & 107A Avenue,53.554254,-113.483654,1.2634065994634445
1083,109 Street & Jasper Avenue,53.540827,-113.50716,1.1933575302307213
A0913,Grandin Rd & Gaspe Ct,53.616738,-113.61904,5.85471258821615
9230,Edwards Drive & 8 Avenue SW,53.4263,-113.456041,3.5486868653677948
ODT-8502,Breckenridge Drive & Brennan Crescent,53.516944,-113.687228,1.5061232547002812
5265,142 Street & 109B Avenue,53.556734,-113.565611,1.1029931527022938
7166,55 Street & McLeod Road,53.611688,-113.425286,1.6383255661554053
4138,Riverbend Square & Rabbit Hill Road,53.469481,-113.58629,0.20654227081446203
2933,116 Street & 51 Avenue,53.488393,-113.532173,2.1095413324160073
7940,Kirkness Road & 145 Avenue,53.607409,-113.395971,0.7805705959604866
6455,108 Street & 132 Avenue,53.59217,-113.507023,2.3477197359067623
3371,Mill Woods Road & 34 Avenue,53.464296,-113.450714,1.4654527768898271
7435,93 Street & 168 Avenue,53.630103,-113.484567,2.656828408500502
ODT-7147,72 Street & 129 Avenue,53.587566,-113.451773,1.8099065004615236
7342,69 Street & 140 Avenue,53.602509,-113.447897,0.1738670249145167
6650,137A Street & 160 Avenue,53.621443,-113.558464,2.8400438231877563
5465,165 Street & Stony Plain Road,53.541371,-113.606631,2.288378182213819
S6072,Oak St & Brentwood Blvd,53.530293,-113.299038,7.613658867327909
9719,James Mowatt Trail & 22 Avenue SW,53.408418,-113.531772,0.3994005010001064
8461,Lewis Estates Boulevard & Suder Greens Drive,53.519628,-113.681113,1.0087297237133006
1846,124 Street & 107 Avenue,53.551591,-113.535777,1.8082222231471328
8765,178 Street & 105 Avenue,53.548252,-113.627525,3.7171340938373816
7258,94A Street & 153 Avenue,53.614391,-113.485531,2.0637599178635404
S5040,Village Dr & Village Dr,53.516147,-113.322512,7.259526218416539
99032,Calhoun Link & Chappelle Boulevard SW,53.405754,-113.579973,2.826603424000938
ODT-33007,Maple Road & 8 Street,53.4703,-113.349248,2.0000613749377334
E266,Davies West Entrance,53.49979,-113.444228,2.824132439886988
7979,88 Street & 159A Avenue,53.620261,-113.475463,2.714444660043691
1210,Coliseum Transit Centre Bay K,53.571051,-113.459224,0.9404672749954086
A0721,Laydon Dr & Lester Cr,53.638603,-113.647452,8.775446784525943
2059,50 Street & 94B Avenue,53.534273,-113.418413,1.1218570054514507
S7436,Davenport Dr & Dawson Dr,53.555242,-113.264409,8.554725572213675
1368,Fort Road & 122 Avenue,53.577026,-113.45889,1.1641476163968207
6010,Castle Downs Transit Centre Bay J,53.616512,-113.516744,0.08672162112457313
6290,135 Street & 137 Avenue,53.599606,-113.554587,1.2954404864269535
7812,61 Street & 165 Avenue,53.627429,-113.435264,1.5878547392376838
1030,40 Street & 114 Avenue,53.566754,-113.402674,0.970994355653916
F1018,Westpark Drive and Cranberry Bend SB,53.682249,-113.265126,11.397913100793847
7082,66 Street & 130 Avenue,53.588912,-113.443036,1.6262044489786558
7652,50 Street & 129 Avenue,53.58733,-113.418455,1.9075571995371778
7102,East Clareview Transit Centre Bay L,53.601409,-113.41093,0.6065813881788271
1577,34 Street & 118 Avenue,53.569828,-113.393851,0.29854934327452937
ODT-8960,Potter Greens Drive & Pawson Cove,53.516688,-113.666863,0.7577358169729047
L0112,Alexandra Arena,53.262322,-113.551791,16.182763251715592
8405,204 Street & 46 Avenue,53.483369,-113.67549,3.9889745622522144
S8117,Jim Common Dr & Charlton Cr,53.546899,-113.289455,7.2429323054920784
L0302,5 Street & 17 Avenue,53.331028,-113.531022,8.519741117733652
ODT-4281,120 Street & 40 Avenue,53.47632,-113.541591,2.51251230399131
5656,142 Street & 92A Avenue,53.527509,-113.565809,1.6990818867585906
3066,62 Street & Mill Woods Road S,53.445867,-113.432533,1.072984853399887
88149,Granville Link & 62 Avenue,53.498042,-113.683182,3.0206483906228123
7989,84 Street & 160A Avenue,53.621568,-113.47032,2.590864469102876
5164,142 Street & 111 Avenue,53.559789,-113.565628,0.8958208649689141
1172,89 Street & 118 Avenue,53.570323,-113.477618,0.753335797190435
6488,St Albert Trail & 134 Avenue,53.59435,-113.569954,1.875738374584213
4834,Hodgson Boulevard & Hilliard Green,53.460207,-113.559455,1.8541472362801084
8224,178 Street & 102 Avenue,53.543381,-113.628072,3.357318640342984
A0371,St Vital Ave & Mural Cres,53.634042,-113.6378,7.9599120184057055
3426,Youville Drive W & 29 Avenue,53.460475,-113.430597,0.6136465861893486
ODT-66524,Hawks Ridge Boulevard North & Peregrine Terrace,53.589025,-113.697574,7.563783636238458
9787,69 Street & Stanton Drive SW,53.420146,-113.447047,4.017732384708702
1477,101 Street & 108A Avenue,53.555053,-113.493576,1.3134246047260838
2133,92 Street & 93 Avenue,53.529203,-113.468285,0.8668404082787784
A0893,Falstaff Ave & Forest Dr,53.63287,-113.600456,5.864818612486673
A0108,North Ridge Dr & Nicola Rd,53.647941,-113.671181,10.653907072791101
6404,Sir Arthur Currie Way & Greisbach Road,53.60761,-113.499875,1.4311050473011453
6105,120 Street & 175 Avenue,53.637769,-113.528988,2.584915704722674
4533,Tomlinson Way & Tomlinson Square,53.451884,-113.584966,1.8392208342608483
1891,Corona Station,53.540977,-113.505358,1.0732128027164352
1861,128 Street & 115 Avenue,53.565556,-113.54295,0.7504111732697105
6682,125 Street & Rapperswill Drive,53.632285,-113.539335,2.376730086192351
2712,South Campus Fort Edmonton Transit Centre Bay L,53.503176,-113.528779,2.755780493449075
E101,104 Street & Jasper Avenue North,53.541207,-113.499118,0.66852948967595
9200,Allan Drive & Andrews Gate SW,53.428581,-113.590479,4.229676383580185
9566,Windermere Way & Windermere Boulevard SW,53.43816,-113.61911,4.103008526332595
F5007,Southfort Drive and Greenfield Way WB,53.688265,-113.226406,13.94502363846086
L0117,Bridgewood Apt & Bridgeport Blvd,53.269611,-113.571184,15.506320938642194
7687,Clareview Road & 135 Avenue,53.596127,-113.383818,1.3206555503451651
77424,McConachie Way & McConachie Drive,53.632204,-113.424587,1.0001637719828775
6452,127 Street & 153 Avenue,53.617729,-113.541055,1.6313032877072178
E274,Avonmore Stop South Entrance,53.508249,-113.45516,1.720731012944117
22193,57 Street & 98 Avenue,53.538496,-113.426096,0.44431016518458666
1825,116 Street & 106 Avenue,53.54943,-113.521227,2.1938405529280187
7628,40 Street & 134 Avenue,53.595251,-113.4023,0.674378113956943
2282,48 Street & 107 Avenue,53.554059,-113.415633,1.9071874414269383
2380,73 Street & 90 Avenue,53.525162,-113.439362,1.3400364267435803
